ISIL;ILN;ELN;Bibliothek;Anschrift;PLZ;Ort;Bundesland;Land;Lat;Long;Website;OPAC
DE-1344;2197;S1MA;Merz Akademie, Hochschule für Gestaltung, Kunst und Medien, Stuttgart, staatlich anerkannt, Bibliothek;Teckstr. 58;70190;Stuttgart;Baden-Württemberg;DE;48.78934;9.20977;http://www.merz-akademie.de/hochschule;https://bsz.ibs-bw.de/aDISWeb/app?service=direct/0/Home/%24DirectLink&sp=SMOPAC46
DE-Rav1-a;2198;KNRVBF;Duale Hochschule Baden-Württemberg Ravensburg, Campus Friedrichshafen, Bibliothek;Fallenbrunnen 2;88045;Friedrichshafen;Baden-Württemberg;DE;47.66517;9.44809;http://www.dhbw-ravensburg.de/bibliothek-fn.html;https://bsz.ibs-bw.de/aDISWeb/app?service=direct/0/Home/%24DirectLink&sp=SMOPAC46
;2199;S1EOPD;Evangelisches Pastoralkolleg Bad Urach;;;;;;;;;
DE-Schu1;2200;TUBSHM;Mundartbibliothek, Zentrales Württembergisches Mundartarchiv;Neues Kloster/Klosterhof 1;88427;Bad Schussenried;Baden-Württemberg;DE;48.00748;9.65822;http://www.mundartgesellschaft-wuerttemberg.de/impressum.htm;http://pollux.bsz-bw.de/DB=2.313/
DE-Ess4;2201;S2ESSA;Stadtarchiv Esslingen, Bibliothek;Georg-Christian-von-Kessler-Platz 10;73728;Esslingen am Neckar;Baden-Württemberg;DE;48.74184;9.30657;https://stadtarchiv.esslingen.de;http://pollux.bsz-bw.de/DB=2.313/
CH-000728-7;2202;KNCHEB;Eisenbibliothek - Stiftung der Georg Fischer AG;Klostergut Paradies;CH-8252;Schlatt;;CH;47.68448;8.67638;http://www.eisenbibliothek.ch;http://pollux.bsz-bw.de/DB=2.313/
DE-Kon7;2203;KNEB;Dr.-Erich-Bloch-und-Lebenheim-Bibliothek (Judaica) der Israelitischen Kultusgemeinde Konstanz;Sigismundstr. 19;78462;Konstanz;Baden-Württemberg;DE;47.65843;9.17542;http://www.blochbibliothek.de/;http://swb.bsz-bw.de/DB=2.203/
DE-124;2205;DDZICW;Christian-Weise-Bibliothek;Neustadt 47;02763;Zittau;Sachsen;DE;50.89577;14.81033;http://www.cwbz.de;http://ausleihe.cwbz.de/
DE-1141;2206;KNFNZU;Zeppelin Universität gGmbH, Bibliothek;Fallenbrunnen 3;88045;Friedrichshafen;Baden-Württemberg;DE;47.66577;9.44930;http://www.zu.de/bib;http://ausleihe.cwbz.de/
DE-352-1;2207;KNBSPF;Universität Konstanz, Philosophisches Archiv, Bibliothek Paul Feyerabend;Universitätsstr. 10;78464;Konstanz;Baden-Württemberg;DE;47.68994;9.18772;http://www.zu.de/bib;http://ausleihe.cwbz.de/
DE-451;2208;KAPFSA;Stadtarchiv Pforzheim, Bibliothek;Kronprinzenstr. 28;75177;Pforzheim;Baden-Württemberg;DE;48.89552;8.69978;http://www.stadtarchiv.pforzheim.de;http://ausleihe.cwbz.de/
DE-Al4;2209;L1ABLM;Lindenau-Museum Altenburg, Kunstbibliothek;Gabelentzstraße 5;04600;Altenburg;Thüringen;DE;50.99173;12.44472;http://www.lindenau-museum.de;http://ausleihe.cwbz.de/
DE-Mau2;2210;S2MBIS;Sportarchiv im Landesarchiv Baden-Württemberg, Bibliothek;Olgastraße 80;70182;Stuttgart;Baden-Württemberg;DE;48.77044;9.18138;http://www.ifsg-bw.de;https://swb.bsz-bw.de/DB=2.399
DE-Stg256;2211;S1WA;Wirtschaftsarchiv Baden-Württemberg, Bibliothek;Schloss Hohenheim;70593;Stuttgart;Baden-Württemberg;DE;48.71238;9.21492;https://www.wa-bw.de;https://swb.bsz-bw.de/DB=2.399
DE-Ofb3;2213;FROGSB;Stadtarchiv im Ritterhaus;Ritterstr. 10;77652;Offenburg;Baden-Württemberg;DE;48.46854;7.94424;http://www.stadtarchiv-offenburg.de/;https://swb.bsz-bw.de/DB=2.399
DE-Bol1;2214;S1BOEA;Evangelische Akademie Bad Boll, Bibliothek;Akademieweg 11;73087;Bad Boll;Baden-Württemberg;DE;48.63848;9.60094;http://www.ev-akademie-boll.de;https://swb.bsz-bw.de/DB=2.399
DE-He128;2215;HDBSKM;Kurpfälzisches Museum der Stadt Heidelberg, Bibliothek;Hauptstraße 97;69117;Heidelberg;Baden-Württemberg;DE;49.41147;8.70284;http://www.museum-heidelberg.de/pb/,Lde/896835.html;https://swb.bsz-bw.de/DB=2.399
DE-He204;2216;HDBSAJ;Zentralarchiv zur Erforschung der Geschichte der Juden in Deutschland, Bibliothek;Bergheimer Str. 147;69115;Heidelberg;Baden-Württemberg;DE;49.40764;8.67585;https://zentralarchiv-juden.de/;https://swb.bsz-bw.de/DB=2.399
DE-178;2217;SBSB;Stadtbibliothek Saarbrücken;Gustav-Regler-Pl. 1;66111;Saarbrücken;Saarland;DE;49.23432;6.99575;http://www.bibliothek.saarbruecken.de;http://opac.saarbruecken.de
DE-Stau1;2218;FRSTGS;Goethe-Sammlung Staufen, Bibliothek;c/o Badisches Landesmuseum Karlsruhe, Außenstelle Südbaden, Hauptstr. 11;79219;Staufen/Breisgau;Baden-Württemberg;DE;47.88311;7.73234;http://www.ub.uni-freiburg.de/index.php?id=2299&bibid=263;http://opac.saarbruecken.de
DE-He93;2219;HDBSMB;EMBL European Molecular Biology Laboratory, Szilárd Library;Meyerhofstr. 1;69117;Heidelberg;Baden-Württemberg;DE;49.38466;8.71059;http://www.embl.de/services/library/index.html;http://opac.saarbruecken.de
DE-He202;2220;HDBSSR;Dokumentations- und Kulturzentrum Deutscher Sinti und Roma, Bibliothek;Bremeneckgasse 2;69117;Heidelberg;Baden-Württemberg;DE;49.41055;8.71106;http://www.sintiundroma.de;http://www.aggb-katalog.de/vufind/Search/Advanced
DE-He43;2221;HDBSXM;Max-Planck-Institut für medizinische Forschung, Bibliothek;Jahnstr. 29;69120;Heidelberg;Baden-Württemberg;DE;49.41211;8.67599;http://www.mpimf-heidelberg.mpg.de/einrichtungen/bibliothek/index.html;http://aleph.mpg.de/F?func=file&file_name=find-a&local_base=imf01
DE-Stg266;2222;S1WL;Landesmuseum Württemberg, Bibliothek;Schillerpl. 6;70173;Stuttgart;Baden-Württemberg;DE;48.77714;9.17967;http://www.landesmuseum-stuttgart.de/;http://aleph.mpg.de/F?func=file&file_name=find-a&local_base=imf01
DE-He210;2223;HDJF;Deutsches Institut für Jugendhilfe und Familienrecht, Bibliothek;Poststr. 17;69115;Heidelberg;Baden-Württemberg;DE;49.40671;8.68963;http://www.dijuf.de;http://aleph.mpg.de/F?func=file&file_name=find-a&local_base=imf01
DE-He115;2224;HDBSDA;Deutsch-Amerikanisches Institut Heidelberg, Bibliothek;Sofienstr. 12;69115;Heidelberg;Baden-Württemberg;DE;49.40778;8.69392;http://www.dai-heidelberg.de;http://opac.dai-heidelberg.de
DE-Stg264;2225;S1EM;Evangelisches Medienhaus GmbH, Bibliothek;Augustenstr. 124;70197;Stuttgart;Baden-Württemberg;DE;48.76914;9.15448;http://www.evmedienhaus.de/;http://opac.dai-heidelberg.de
DE-Stg112;2226;S1DW;früher: Diakonisches Werk der Evangelischen Kirche in Deutschland, Bibliothek, Bestand Stuttgart;Augustenstr. 124;70197;Stuttgart;Baden-Württemberg;DE;48.76914;9.15448;http://www.evmedienhaus.de/;http://opac.dai-heidelberg.de
DE-Tue59;2227;TUAUWS;Bibliothek des Wilhelmsstifts;Collegiumsgasse 5;72070;Tübingen;Baden-Württemberg;DE;48.52125;9.05476;http://www.wilhelmsstift.de/bibliothek.php;https://webopac.drs.de/libero/WebOpac.cls?ACTION=ELIBRARY
DE-475;2228;HDBSSH;Stadtarchiv, Wissenschaftliche Bibliothek;Max-Joseph-Straße 71;69126;Heidelberg;Baden-Württemberg;DE;49.37797;8.67840;http://www.heidelberg.de/stadtarchiv;https://webopac.drs.de/libero/WebOpac.cls?ACTION=ELIBRARY
DE-Stg258;2232;S1HOBA;Duale Hochschule Baden-Württemberg Stuttgart, Campus Horb, Bibliothek;Florianstr. 15;72160;Horb/Neckar;Baden-Württemberg;DE;48.44524;8.69661;https://www.dhbw-stuttgart.de/horb/service/bibliothek/;https://bsz.ibs-bw.de/opac38
DE-Rch1;2233;RCHOJC;Offensive Junger Christen e.V., OJC-Bibliothek;Helene-Göttmann-Str. 22;64385;Reichelsheim/Odenwald;Hessen;DE;49.71003;8.84057;http://www.ojc.de;https://bsz.ibs-bw.de/opac38
DE-Stg181;2234;S1A181;Deutsche Institute für Textil- und Faserforschung Stuttgart, Institut für Textilchemie und Chemiefasern, Bibliothek;Körschtalstr. 26;73770;Denkendorf/Württemberg;Baden-Württemberg;DE;48.70066;9.34397;http://www.itcf-denkendorf.de;https://bsz.ibs-bw.de/opac38
DE-Mh27;2235;MAPZSM;Pädagogische Zentralbibliothek Mannheim;Augustaanlage 12;68165;Mannheim;Baden-Württemberg;DE;49.48213;8.47975;http://www.lehrer.uni-karlsruhe.de/~za1766;https://bsz.ibs-bw.de/opac38
DE-Vil3;2236;KNVSSA;Wissenschaftliche Spezialbibliothek Stadtarchiv und Museen Villingen-Schwenningen;Lantwattenstr. 4;78050;Villingen-Schwenningen;Baden-Württemberg;DE;48.05249;8.46525;http://www.villingen-schwenningen.de;http://swb.bsz-bw.de/DB=2.323
DE-B107;2237;TUAUMP;Max-Planck-Haus, Bibliothek;Max-Planck-Ring 6;72076;Tübingen;Baden-Württemberg;DE;48.53624;9.05892;https://www.tuebingen.mpg.de/bibliothek;http://swb.bsz-bw.de/DB=2.323
DE-Bib1;2238;ULBIWA;Wieland-Archiv Biberach, Bibliothek;Waldseer Str. 31;88400;Biberach/Riß;Baden-Württemberg;DE;48.09308;9.79123;http://www.wieland-museum.de;http://swb.bsz-bw.de/DB=2.323
DE-U2;2240;ULAULM;Institut für Lasertechnologien in der Medizin und Meßtechnik an der Universität Ulm, Bibliothek;Helmholtzstr. 12;89081;Ulm;Baden-Württemberg;DE;48.42565;9.96217;https://www.ilm-ulm.de/home/;http://swb.bsz-bw.de/DB=2.323
DE-U5;2240;ULAURK;RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH, Bibliothek;Oberer Eselsberg 45;89081;Ulm;Baden-Württemberg;DE;48.42447;9.94460;https://www.rku.de/;http://swb.bsz-bw.de/DB=2.323
DE-U4;2240;ULAUSW;ZSW Zentrum für Sonnenenergie- und Wasserstoff-Forschung Baden-Württemberg, Geschäftsbereich 3, Bibliothek;Helmholtzstr. 8;89081;Ulm;Baden-Württemberg;DE;48.42566;9.95975;http://www.zsw-bw.de;http://swb.bsz-bw.de/DB=2.323
DE-Stg183;2241;S1A183;Fraunhofer IPA, Bibliothek;Nobelstr. 12;70569;Stuttgart;Baden-Württemberg;DE;48.74021;9.09607;http://www.ipa.fraunhofer.de/;http://swb.bsz-bw.de/DB=2.323
DE-954;2242;ULSA;Stadt Ulm, Museum Ulm, HfG Archiv;Am Hochsträss 8;89081;Ulm;Baden-Württemberg;DE;48.38143;9.94868;http://www.hfg-archiv.ulm.de;http://swb.bsz-bw.de/DB=2.323
DE-Rtw2;2243;TURWDL;Seminar für Ausbildung und Fortbildung der Lehrkräfte Rottweil (Gymnasium), Bibliothek;Königstr. 31;78628;Rottweil;Baden-Württemberg;DE;48.16277;8.63142;http://www.gym.seminar-rottweil.de/,Lde/Startseite;http://swb.bsz-bw.de/DB=2.323
DE-982;2244;SBIB;Schloss Dagstuhl - Leibniz-Zentrum für Informatik, Bibliothek;Oktavie-Allee;66687;Wadern;Saarland;DE;49.52924;6.89783;http://www.dagstuhl.de/bibliothek;https://wwwopac.dagstuhl.de:4443/webopac/index.asp
DE-Stg252;2245;S1A252;Deutsche Institute für Textil- und Faserforschung Stuttgart, Institut für Textil- und Verfahrenstechnik, Bibliothek;Körschtalstr. 26;73770;Denkendorf/Württemberg;Baden-Württemberg;DE;48.70066;9.34397;http://www.itv-denkendorf.de;https://wwwopac.dagstuhl.de:4443/webopac/index.asp
;2246;S1EOLM;Landeskirchliches Museum;;;;;;;;;
DE-Sig1;2247;TUSIST;Landesarchiv Baden-Württemberg, Abteilung Staatsarchiv Sigmaringen, Bibliothek;Karlstr. 1 und 3;72488;Sigmaringen;Baden-Württemberg;DE;48.08675;9.21890;http://www.la-bw.de/stas;https://wwwopac.dagstuhl.de:4443/webopac/index.asp
DE-L245;2248;L1HS;Samuel-Heinicke-Schule, Bibliothek Hör- und Sprachgeschädigtenwesen Leipzig;Karl-Siegismund-Str. 2;04317;Leipzig;Sachsen;DE;51.32742;12.39841;http://www.landesschule-für-hörgeschädigte.sachsen.de;http://webopac.shs.smk.sachsen.de/libero/WebOpac.cls
DE-Tue122;2249;TUAULD;Landesamt für Denkmalpflege im Regierungspräsidium Stuttgart, Dienstsitz Tübingen, Bibliothek;Alexanderstr. 48;72072;Tübingen;Baden-Württemberg;DE;48.50945;9.06505;http://www.landesschule-für-hörgeschädigte.sachsen.de;http://webopac.shs.smk.sachsen.de/libero/WebOpac.cls
DE-1252;2251;SBBK;Hochschule der Bildenden Künste Saar, Bibliothek;Keplerstr. 3-5;66117;Saarbrücken;Saarland;DE;49.23254;6.98509;https://hbksaar.bibliotheca-open.de/;https://hbksaar.bibliotheca-open.de/
DE-Stg272;2252;S1SE;Staatliches Seminar für Didaktik und Lehrerbildung Stuttgart (Gymnasium und Sonderpädagogik), Bibliothek;Hospitalstr. 22-24;70174;Stuttgart;Baden-Württemberg;DE;48.77729;9.17205;http://www.seminar-stuttgart.de;https://hbksaar.bibliotheca-open.de/
DE-449;2253;TUAUAR;Stadtarchiv Tübingen;Am Markt 1 (Rathaus);72070;Tübingen;Baden-Württemberg;DE;48.52031;9.05323;https://www.tuebingen.de/stadtarchiv;https://hbksaar.bibliotheca-open.de/
DE-Ess3;2254;S1ESHK;Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg (HKM), Hochschulbibliothek;Gartenstr. 12;72074;Tübingen;Baden-Württemberg;DE;48.51915;9.06001;http://www.kirchenmusikhochschule.de;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-Stg254;2256;S1A254;Fraunhofer-Institut für Bauphysik, Bibliothek;Nobelstr. 12;70569;Stuttgart;Baden-Württemberg;DE;48.74064;9.09825;http://www.ibp.fraunhofer.de/;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-Stg277;2258;S1SA;Stadtarchiv Stuttgart, Bibliothek;Bellingweg 21;70372;Stuttgart;Baden-Württemberg;DE;48.79770;9.22512;http://www.stuttgart.de/stadtarchiv;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-Sa22;2259;SBSA;Stadtarchiv Saarbrücken;Deutschherrnstr. 1;66117;Saarbrücken;Saarland;DE;49.23140;6.98198;http://www.saarbruecken.de/de/kultur/stadtarchiv;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-Tue117;2262;TUAUBG;Berufsgenossenschaftliche Unfallklinik, Bibliothek;Schnarrenbergstr. 95;72076;Tübingen;Baden-Württemberg;DE;48.53344;9.03464;http://www.bgu-tuebingen.de/;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-Stg253;2263;S1A253;Design-Bibliothek, Haus der Wirtschaft;Willi-Bleicher-Str. 19;70174;Stuttgart;Baden-Württemberg;DE;48.77891;9.17378;http://www.design-center.de;http://alephino-sonb-opac.elk-wue.de/.Aleph
DE-293;2264;TURTSB;Stadtbibliothek Reutlingen;Spendhausstr. 2;72764;Reutlingen;Baden-Württemberg;DE;48.49020;9.21053;https://www.stadtbibliothek-reutlingen.de;https://www5.stadtbibliothek-reutlingen.de/
DE-Tue16;2265;TUAUAM;Tropenklinik Paul-Lechler-Krankenhaus, Ärztliche Bibliothek;Paul-Lechler-Str. 24;72076;Tübingen;Baden-Württemberg;DE;48.53081;9.06099;http://www.tropenklinik.de;https://www5.stadtbibliothek-reutlingen.de/
DE-480;2266;S1SB;Stadtbibliothek Stuttgart;Mailänder Platz 1;70173;Stuttgart;Baden-Württemberg;DE;48.79016;9.18310;http://www.stuttgart.de/stadtbibliothek;http://141.31.128.163/wwwopac/index.asp
DE-Tue120;2267;TUAUDA;Deutsch-Amerikanisches Institut, Bibliothek;Karlstr. 3;72072;Tübingen;Baden-Württemberg;DE;48.51825;9.05829;http://www.dai-tuebingen.de/;http://141.31.128.163/wwwopac/index.asp
DE-Tue119;2268;TUAUCF;Institut Culturel Franco-Allemand, Médiathèque;Doblerstr. 25;72074;Tübingen;Baden-Württemberg;DE;48.52224;9.06119;http://www.icfa-tuebingen.de;http://mediathek.icfa-tuebingen.de
DE-Tue121;2269;TUAUEU;Institut zur Erforschung des Urchristentums, Bibliothek;Hintere Grabenstraße 20;72070;Tübingen;Baden-Württemberg0;DE;48.52278;9.05549;https://eesinc.org/wer-wir-sind;http://mediathek.icfa-tuebingen.de
DE-Tue128;2270;TUAUSP;Seminar für Ausbildung und Fortbildung der Lehrkräfte Tübingen (Gymnasium), Bibliothek;Mathildenstr. 32;72072;Tübingen;Baden-Württemberg;DE;48.51039;9.06527;https://gym-tue.seminare-bw.de/,Lde/Startseite/Ueber+uns/Bibliothek+NEU;http://mediathek.icfa-tuebingen.de
DE-Tue59a;2271;TUAUGI;Getzeny-Institut im Wilhelmsstift Tübingen, Bibliothek;Collegiumsgasse 5;72070;Tübingen;Baden-Württemberg;DE;48.52117;9.05501;https://gym-tue.seminare-bw.de/,Lde/Startseite/Ueber+uns/Bibliothek+NEU;http://mediathek.icfa-tuebingen.de
DE-Neun2;2272;SBNKAP;Stadtarchiv Kreisstadt Neunkirchen, Archivische Präsenzbibliothek;Oberer Markt 16;66538;Neunkirchen/Saar;Saarland;DE;49.34231;7.17958;http://www.neunkirchen.de/kultur-veranstaltungen/stadtarchiv.html;http://mediathek.icfa-tuebingen.de
DE-Sa17;2273;SBMU;Hochschule für Musik Saar, Bibliothek;Bismarckstr. 1;66111;Saarbrücken;Saarland;DE;49.23037;6.99790;http://www.hfm.saarland.de/;http://mediathek.icfa-tuebingen.de
DE-Stg261;2274;S1IB;Internationale  Bachakademie Stuttgart, Bibliothek;Johann-Sebastian-Bach-Platz;70178;Stuttgart;Baden-Württemberg;DE;48.76898;9.16247;http://www.bachakademie.de/de/;http://mediathek.icfa-tuebingen.de
DE-He203;2275;HDBSRW;Deutsches Rechtswörterbuch, Bibliothek;Karlstr. 4;69117;Heidelberg;Baden-Württemberg;DE;49.41194;8.71295;http://www.deutsches-rechtswoerterbuch.de/;http://mediathek.icfa-tuebingen.de
DE-Hom1;2276;SBHOSA;Stadtarchiv Homburg;Kaiserstraße 41;66424;Homburg/Saar;Saarland;DE;49.32176;7.33450;http://www.stadtarchiv-homburg.de/;http://mediathek.icfa-tuebingen.de
DE-Rt6;2277;S1EOER;Ev. Schuldek. Reutlingen;Lederstr. 81;72764;Reutlingen;Baden-Württemberg;DE;48.48971;9.21167;http://www2.kirche-reutlingen.de/kirchenbezirk-und-kirchengemeinden/kirchenbezirk/bibliothekmediothek/;http://mediathek.icfa-tuebingen.de
DE-He74;2279;HDBSXK;Max-Planck-Institut für Kernphysik, Bibliothek;Saupfercheckweg 1;69117;Heidelberg;Baden-Württemberg;DE;49.38993;8.70507;http://www.mpi-hd.mpg.de/mpi/de/bibliothek/start/;http://mediathek.icfa-tuebingen.de
DE-Mh28;2280;MARM;Reiss-Engelhorn-Museen mit Curt-Engelhorn-Zentrum, Bibliothek;D5 Museum Weltkulturen;68159;Mannheim;Baden-Württemberg;DE;49.48802;8.46108;http://www.rem-mannheim.de/;https://swb.bsz-bw.de/DB=2.307/?COOKIE=U998,Pbszgast,I17,B0728+,SY,NRecherche-DB,D2.307,E7121e844-441,A,H,R193.197.31.15,FY&COOKIE=U998,Pbszgast,I17,B0728+,SY,NRecherche-DB,D2.307,E7121e844-441,A,H,R193.197.31.15,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.307,Ea560356a-1322,A,H,R172.17.48.29,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.307,E80f8ffbb-0,A,H,R212.65.1.102,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.307,E9bcbfdb1-0,A,H,R212.65.1.102,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.307,E7e6ba512-0,A,H,R212.65.1.102,FY&COOKIE=Us998,Pbszgast,I2017,B20728,SY,NRecherche-DB,D2.307,Eaf65adce-0,A,H,R194.94.134.90,FY
DE-754;2281;HDBSOB;Stadtbücherei Heidelberg, Hauptstelle;Poststr. 15;69115;Heidelberg;Baden-Württemberg;DE;49.40680;8.68631;http://www.stadtbuecherei-heidelberg.bib-bw.de/;https://ww2.heidelberg.de/wwwopac/index.asp?DB=w_biblio
DE-Stg274;2282;S1EOKS;Seminar für Seelsorge-Fortbildung, Bibliothek;Gerokstr. 19;70184;Stuttgart;Baden-Württemberg;DE;48.77676;9.19201;http://www.seminar-seelsorge-fortbildung.de/;http://alephino-sonb-opac.elk-wue.de/alipac.exe
DE-883;2283;SBWNSK;Stadt- und Kreisbibliothek St. Wendel;Wilhelmstr. 11;66606;Sankt Wendel;Saarland;DE;49.46759;7.16883;http://www.sankt-wendel.de/kultur/bibliothek.html;https://bibliothek.sankt-wendel.de
DE-Bal1;2284;TUBLKA;Kreisarchiv Zollernalbkreis, Bibliothek;Hirschbergstr. 29;72336;Balingen;Baden-Württemberg;DE;48.27388;8.85762;http://www.zollernalbkreis.de;https://bibliothek.sankt-wendel.de
DE-Beu1;2285;KNBEEA;Erzabtei St. Martin zu Beuron, Bibliothek;Abteistr. 2;88631;Beuron;Baden-Württemberg;DE;48.05069;8.96902;http://www.erzabtei-beuron.de;https://bibliothek.sankt-wendel.de
DE-He81;2286;HDBSXA;Max-Planck-Institut für Astronomie, Bibliothek;Königstuhl 17;69117;Heidelberg;Baden-Württemberg;DE;49.39658;8.72296;http://www.mpia-hd.mpg.de;https://bibliothek.sankt-wendel.de
DE-Lan2;2287;LDSA;Stadtarchiv Landau, Bibliothek;Marienring 8;76829;Landau/Pfalz;Rheinland-Pfalz;DE;49.19680;8.12543;http://www.mpia-hd.mpg.de;https://bibliothek.sankt-wendel.de
DE-Lap1;2288;ULLHSA;Stadtarchiv Laupheim;Claus-Graf-Stauffenberg-Str. 15;88471;Laupheim;Baden-Württemberg;DE;48.23032;9.88768;https://www.laupheim.de/index.php?id=149;https://bibliothek.sankt-wendel.de
DE-295;2290;MALN01;Stadtbibliothek Ludwigshafen;Bismarckstr. 44/48;67059;Ludwigshafen/Rhein;Rheinland-Pfalz;DE;49.48102;8.44852;http://www.ludwigshafen.de/lebenswert/stadtbibliothek/;http://bibliothek-katalog.ludwigshafen.de
DE-Goep3;2291;S2GPSA;Stadtarchiv Göppingen;Schloßstr. 14 (Alter Kasten);73033;Göppingen;Baden-Württemberg;DE;48.70447;9.65126;http://www.ludwigshafen.de/lebenswert/stadtbibliothek/;http://bibliothek-katalog.ludwigshafen.de
DE-Lah1;2292;FROGLS;Stadtarchiv Lahr;Rathausplatz 4;77933;Lahr/Schwarzwald;Baden-Württemberg;DE;48.33774;7.87257;http://www.lahr.de/startseite/bildung_soziales/stadtarchiv.3398.1,8,3398.htm;http://bibliothek-katalog.ludwigshafen.de
DE-Rz2;2293;KNRZSA;Stadtarchiv Radolfzell;Löwengasse 12;78315;Radolfzell;Baden-Württemberg;DE;47.73837;8.96947;http://www.radolfzell.de;http://bibliothek-katalog.ludwigshafen.de
DE-Bue1;2295;KABBBU;Stadtgeschichtliches Institut, Bibliothek;Otto-Stemmler-Str 6;77815;Bühl;Baden-Württemberg;DE;48.65963;8.14877;http://www.radolfzell.de;http://bibliothek-katalog.ludwigshafen.de
DE-Hed1;2296;ULHESA;Stadtarchiv Heidenheim, Bibliothek;Grabenstr. 15;89522;Heidenheim/Brenz;Baden-Württemberg;DE;48.67645;10.15293;http://www.radolfzell.de;http://bibliothek-katalog.ludwigshafen.de
DE-Ett1;2298;KAETSA;Stadtarchiv Ettlingen;;76261;Ettlingen;Baden-Württemberg;DE;48.94278;8.40952;http://www.radolfzell.de;http://bibliothek-katalog.ludwigshafen.de
DE-Gl2;2299;DDGRBW;Oberlausitzische Bibliothek der Wissenschaften bei den Görlitzer Sammlungen;Handwerk 2;02826;Görlitz;Sachsen;DE;51.15581;14.99203;http://www.olb.goerlitz.de;http://bibliothek-katalog.ludwigshafen.de
DE-Rot3;2300;TUROSA;Stadtarchiv Rottenburg, Bibliothek;Obere Gasse 12;72108;Rottenburg/Neckar;Baden-Württemberg;DE;48.47702;8.93224;http://www.rottenburg.de/sixcms/detail.php?id=27758&lnav=10602;http://bibliothek-katalog.ludwigshafen.de
DE-Frei145;2301;FR145;Landesarchiv Baden-Württemberg, Abteilung Staatsarchiv Freiburg, Bibliothek;Colombistr. 4;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99859;7.84583;http://www.landesarchiv-bw.de/staf;http://bibliothek-katalog.ludwigshafen.de
DE-1076;2302;KNSISB;Stadtbücherei Singen;August-Ruf-Str. 13;78224;Singen/Hohentwiel;Baden-Württemberg;DE;47.76137;8.83858;http://www.singen-kulturpur.de/Stadtbuecherei.620.html;http://bibliothek-katalog.ludwigshafen.de
DE-1135;2305;ULBIKA;Kreiskultur- und Archivamt Biberach;Rollinstr. 9;88400;Biberach/Riß;Baden-Württemberg;DE;48.09557;9.79303;http://www.biberach.de/kreiskultur-archivamt.html;http://bibliothek-katalog.ludwigshafen.de
DE-Be1;2306;HPBEKI;Konfessionskundliches Institut des Evangelischen Bundes, Bibliothek;Ernst-Ludwig-Str. 7;64625;Bensheim;Hessen;DE;49.68838;8.62307;http://www.ki-bensheim.de;http://bibliothek-katalog.ludwigshafen.de
DE-129;2307;DDBZSB;Stadtbibliothek Bautzen;Schloßstr. 10/12;02625;Bautzen;Sachsen;DE;51.18342;14.42188;http://www.stadtbibliothek-bautzen.de;http://bibliothek-katalog.ludwigshafen.de
DE-Ch104;2308;C1LM;Sächsische Landesstelle für Museumswesen , Fachbereich Volkskultur, Bibliothek;Schloßstr. 27;09111;Chemnitz;Sachsen;DE;50.84064;12.91834;http://museumswesen.smwk.sachsen.de;http://bibliothek-katalog.ludwigshafen.de
DE-Stg282;2309;S1GL;Kommission für geschichtliche Landeskunde in Baden-Württemberg, Bibliothek;Eugenstr. 7;70182;Stuttgart;Baden-Württemberg;DE;48.77907;9.18663;http://www.kgl-bw.de;http://bibliothek-katalog.ludwigshafen.de
DE-Stg281;2310;S1WG;Württembergischer Geschichts- und Altertumsverein, Bibliothek;Konrad-Adenauer-Str- 4;70173;Stuttgart;Baden-Württemberg;DE;48.77666;9.18434;http://www.wgav.de;http://bibliothek-katalog.ludwigshafen.de
DE-156;2311;TUSIFH;Fürstlich Hohenzollernsche Sammlungen und Hofbibliothek;Schloß;72488;Sigmaringen;Baden-Württemberg;DE;48.08786;9.21647;http://www.hohenzollern.com;http://bibliothek-katalog.ludwigshafen.de
DE-21-38;2312;TUAULZ;Leibniz Kolleg, Bibliothek;Brunnenstr. 34;72074;Tübingen;Baden-Württemberg;DE;48.52520;9.06389;http://www.hohenzollern.com;http://bibliothek-katalog.ludwigshafen.de
DE-Stg278;2314;S1EL;Eberhard-Ludwigs-Gymnasium (Ebelu), Bibliothek;Herdweg 72;70174;Stuttgart;Baden-Württemberg;DE;48.78740;9.16151;http://www.ebelu.de;http://bibliothek-katalog.ludwigshafen.de
DE-185;2315;L1LK;Leibniz-Institut für Länderkunde, Geographische Zentralbibliothek;Schongauerstr. 9;04328;Leipzig;Sachsen;DE;51.34689;12.47210;https://www.leibniz-ifl.de;https://ifl.wissensbank.com
